SLUS_212.01;Tales of Legendia
SLUS_212.06;Shining Force Neo
SLUS_212.12;Spartan - Total Warrior
SLUS_212.15;Warriors, The
SLUS_212.16;Soul Calibur III
SLUS_212.18;Tak - The Great Juju Challenge
SLUS_212.27;DragonBall Z - Budokai Tenkaichi
SLUS_212.30;We Love Katamari
SLUS_212.31;Sniper Elite
SLUS_212.42;Burnout Revenge
SLUS_212.43;Metal Gear Solid 3 - (Disc 2) Persistence
SLUS_212.44;Fatal Frame 3 - The Tormented
SLUS_212.45;Suikoden Tactics
SLUS_212.48;Legend of Kay
SLUS_212.51;FlatOut 2
SLUS_212.58;.hack//G.U. Vol.1 - Rebirth
SLUS_212.61;Shadow the Hedgehog
SLUS_212.63;Romancing SaGa
SLUS_212.65;Sims 2, The
SLUS_212.70;MS Saga - A New Dawn
SLUS_212.82;James Bond 007 - From Russia with Love
SLUS_212.83;Total Overdose - A Gunslinger's Tale in Mexico
SLUS_212.84;Nicktoons Unite!
SLUS_212.85;Ultimate Spider-Man [Limited Edition]
SLUS_212.87;Prince of Persia - The Two Thrones
SLUS_212.91;Suikoden V
SLUS_212.92;Wild ARMs 4
SLUS_212.93;Metal Saga
SLUS_212.97;Devil Kings
SLUS_212.99;Dynasty Warriors 5 - Xtreme Legends
SLUS_213.00;Over the Hedge
SLUS_213.10;Brothers in Arms - Earned in Blood
SLUS_213.15;50cent - Bulletproof
SLUS_213.21;Alfa Romeo Racing Italiano
SLUS_213.23;Rampage - Total Destruction
SLUS_213.26;Shadow Hearts - From the New World
SLUS_213.27;Atelier Iris 2 - The Azoth of Destiny
SLUS_213.30;Monster Rancher 5
SLUS_213.34;Grandia III [Disc 1]
SLUS_213.38;Armored Core - Last Raven
SLUS_213.43;Samurai Champloo - Sidetracked
SLUS_213.45;Grandia III [Disc 2]
SLUS_213.46;Ace Combat Zero - The Belkan War
SLUS_213.55;Midnight Club 3 - DUB Edition Remix
SLUS_213.56;Tom Clancy's Splinter Cell - Double Agent
SLUS_213.58;Naruto - Ultimate Ninja
SLUS_213.59;Metal Gear Solid 3 - (Disc 1) Subsistence
SLUS_213.61;Devil May Cry 3 - Dante's Awakening [Special Edition]
SLUS_213.62;Onimusha - Dawn of Dreams
SLUS_213.64;One Piece - Pirates Carnival
SLUS_213.70;MegaMan X Collection
SLUS_213.73;Drakengard 2
SLUS_213.74;Marvel - Ultimate Alliance
SLUS_213.76;Black
SLUS_213.85;Godfather, The
SLUS_213.86;Tales of the Abyss
SLUS_213.87;Warship Gunner 2
SLUS_213.89;Xenosaga - Episode III - Also Sprach Zarathustra [Disc 1]
SLUS_213.90;Urban Chaos - Riot Response
SLUS_213.95;Avatar - The Last Airbender
SLUS_213.97;Disgaea 2 - Cursed Memories
SLUS_214.09;LEGO Star Wars II - The Original Trilogy
SLUS_214.13;Thrillville
SLUS_214.17;Xenosaga - Episode III - Also Sprach Zarathustra [Disc 2]
SLUS_214.19;Dirge of Cerberus - Final Fantasy VII
SLUS_214.20;Disney's Chicken Little - Ace in Action
SLUS_214.21;Spy Hunter - Nowhere to Run
SLUS_214.23;Grand Theft Auto - Liberty City Stories
SLUS_214.31;Shin Megami Tensei - Devil Summoner - Raidou Kuzunoha vs The Soulless Army
SLUS_214.35;One Piece - Grand Adventure
SLUS_214.36;Just Cause
SLUS_214.37;Disney's Kim Possible - What's the Switch
SLUS_214.38;Cartoon Network Racing
SLUS_214.41;DragonBall Z - Budokai Tenkaichi 2
SLUS_214.45;Ar Tonelico
SLUS_214.48;Rule of Rose
SLUS_214.49;Fast and the Furious, The - Tokyo Drift
SLUS_214.52;Valkyrie Profile 2 - Silmeria
SLUS_214.54;Shrek the Third
SLUS_214.56;Tony Hawk's Downhill Jam
SLUS_214.62;Samurai Warriors 2
SLUS_214.71;Tokobot Plus - Mysteries of the Karakuri
SLUS_214.84;Flushed Away
SLUS_214.88;.hack//G.U. Vol.2 - Reminisce
SLUS_214.89;.hack//G.U. Vol.3 - Redemption
SLUS_214.98;Naruto - Uzumaki Chronicles
SLUS_214.99;Evolution GT
SLUS_215.01;Raw Danger
SLUS_215.03;God Hand
SLUS_215.36;Sims 2, The - Pets
SLUS_215.43;Mortal Kombat - Armageddon [Kollector's Edition]
SLUS_215.52;Spider-Man 3
SLUS_215.60;Family Guy - The Video Game
SLUS_215.64;Atelier Iris 3 - Grand Phantasm
SLUS_215.67;Shining Force EXA
SLUS_215.74;Dawn of Mana
SLUS_215.75;Naruto - Ultimate Ninja 2
SLUS_215.77;Odin Sphere
SLUS_215.78;Biker Mice from Mars
SLUS_215.84;Romance of the Three Kingdoms XI
SLUS_215.88;Avatar - The Last Airbender - The Burning Earth
SLUS_215.90;Grand Theft Auto - Vice City Stories
SLUS_215.92;Adventures of Darwin, The
SLUS_215.94;Naruto - Uzumaki Chronicles 2
SLUS_215.95;T.M.N.T. - Teenage Mutant Ninja Turtles
SLUS_215.96;Burnout - Dominator
SLUS_215.97;Medal of Honor - Vanguard
SLUS_216.00;Spider-Man - Friend or Foe
SLUS_216.03;Soul Nomad & The World Eaters
SLUS_216.04;GrimGrimoire
SLUS_216.05;Nicktoons - Attack of the Toybots
SLUS_216.11;Thrillville - Off the Rails
SLUS_216.15;Wild ARMs 5
SLUS_216.21;Shin Megami Tensei - Persona 3 FES
SLUS_216.22;Bee Movie Game
SLUS_216.26;Stuntman - Ignition
SLUS_216.31;Phantasy Star Universe - Ambition of the Illuminus
SLUS_216.33;Aqua Teen Hunger Force - Zombie Ninja Pro-Am
SLUS_216.37;Disney-Pixar's Cars - Mater-National
SLUS_216.41;Innocent Life - Harvest Moon - Pure
SLUS_216.62;Warriors Orochi
SLUS_216.64;Sims 2, The - Castaway
SLUS_216.78;DragonBall Z - Budokai Tenkaichi 3
SLUS_217.02;Fire Pro Wrestling - Returns
SLUS_217.09;Obscure - The Aftermath
SLUS_217.14;Baroque
SLUS_217.20;Arcana Heart
SLUS_217.21;Nobunaga's Ambition - Rise to Power
SLUS_217.22;Chaos Wars
SLUS_217.26;Samurai Warriors 2 - Xtreme Legends
SLUS_217.27;Naruto - Ultimate Ninja 3
SLUS_217.28;Crash - Mind over Mutant
SLUS_217.31;Silent Hill - Origins
SLUS_217.35;Mana Khemia - Alchemists of Al-Revis
SLUS_217.49;Garfield - Lasagna World Tour
SLUS_217.56;Chronicles of Narnia, The - Prince Caspian
SLUS_217.57;Kung Fu Panda
SLUS_217.59;LEGO Indiana Jones - The Original Adventures
SLUS_217.61;B-Boy
SLUS_217.74;Dynasty Warriors 6
SLUS_217.78;Dokapon Kingdom
SLUS_217.79;Eternal Poison
SLUS_217.82;Shin Megami Tensei - Persona 4
SLUS_217.85;LEGO Batman
SLUS_217.88;Ar Tonelico 2 - Melody of Metafalica
SLUS_217.97;Tak and the Guardians of Gross
SLUS_217.99;Kingdom Hearts - Re- Chain of Memories
SLUS_218.03;Warriors Orochi 2
SLUS_218.04;Avatar - The Last Airbender - Into the Inferno
SLUS_218.12;Speed Racer
SLUS_218.18;SpongeBob SquarePants featuring Nicktoons - Globs of Doom
SLUS_218.31;Army Men - Soldiers of Misfortune
SLUS_218.42;DragonBall Z - Infinite World
SLUS_218.45;Shin Megami Tensei - Devil Summoner 2 - Raidou Kuzunoha vs King Abaddon
SLUS_218.46;Sonic Unleashed
SLUS_218.62;Naruto Shippuden - Ultimate Ninja 4
SLUS_218.70;Dreamwork's Monster's vs Aliens
SLUS_218.73;Dynasty Warriors - Gundam 2
SLUS_218.79;Marvel - Ultimate Alliance 2
SLUS_218.82;Ghostbusters - The Video Game
SLUS_218.83;Disney/Pixar Cars - Race-O-Rama
SLUS_218.84;Backyard Baseball 2010
SLUS_218.85;Indiana Jones and the Staff of Kings
SLUS_218.90;Mana Khemia 2 - Fall of Alchemy
SLUS_218.95;Astro Boy - The Video Game
SLUS_218.99;Silent Hill - Shattered Memories
SLUS_219.07;Jurassic - The Hunted
SLUS_219.14;NHL 2K10
SLUS_219.19;Backyard Football '10
SLUS_219.31;!No match on title database!
SLUS_219.39;WWE SmackDown vs. Raw 2011
SLUS_219.40;WWE All Stars
SWBFRNT2.ELF;!No match on title database!
